id;student_service;cafeteria;source_file;date;prod_type;production_location;actual_output;product_name;menu_text;group_level_2;code_main_protein;group_level_1
884237;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-12-19;essen (hauptkomponenten);Mensa ABK;82,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
885892;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-11-22;essen (hauptkomponenten);Mensa Horb;47,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
890814;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2024-11-05;vorspeise;Mensa ES Kanalstr.;29,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
892275;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2024-11-20;vorspeise;Mensa Central;33,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
892309;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2025-02-27;vorspeise;Mensa Central;33,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
892550;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-12-19;essen (hauptkomponenten);Mensa ES Flandernstr.;34,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
895218;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2026-01-14;vorspeise;Mensa Ludwigsburg;44,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
896020;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2025-11-05;vorspeise;Mensa Central;36,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
896372;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2022-12-14;vorspeise;Mensa Central;37,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
896995;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2025-10-28;vorspeise;Mensa Central;38,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
897477;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2024-09-18;vorspeise;Mensa Central;39,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
897564;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2025-01-29;vorspeise;Mensa Central;39,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
897881;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-05-23;essen (hauptkomponenten);Mensa ABK;89,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
900082;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-07-11;essen (hauptkomponenten);Mensa ES Flandernstr.;10,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
900083;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-07-11;essen (hauptkomponenten);Mensa HMDK;39,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
904065;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2025-11-04;vorspeise;Mensa ES Kanalstr.;44,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
906958;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-08-05;essen (hauptkomponenten);Mensa Ludwigsburg;45,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
908385;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-02-20;essen (hauptkomponenten);Mensa 1;47,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
908803;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-09-06;essen (hauptkomponenten);Mensa 1;48,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
910247;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2014-08-25;essen (hauptkomponenten);Mensa Ludwigsburg;47,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
910323;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2014-08-11;essen (hauptkomponenten);Mensa Ludwigsburg;49,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
912869;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2019-05-21;essen (hauptkomponenten);Mensa HMDK;57,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
913120;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-12-21;essen (hauptkomponenten);Mensa ES Flandernstr.;23,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
914478;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2019-10-24;essen (hauptkomponenten);Mensa ES Flandernstr.;25,00;rinderrahmgulasch mit hokkaidokuerbis;rinderrahmgulasch mit hokkaidokuerbis (la glw) spaetzle (2 ei glw);rotes_fleisch, milchprodukte, gemuese, getreide;rotes_fleisch;omnivor
914489;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2019-10-23;essen (hauptkomponenten);Mensa Horb;26,00;rinderrahmgulasch mit hokkaidokuerbis;rinderrahmgulasch mit hokkaidokuerbis (la glw) spaetzle (2 ei glw);rotes_fleisch, milchprodukte, gemuese, getreide;rotes_fleisch;omnivor
921011;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-07-08;essen (hauptkomponenten);Mensa Ludwigsburg;59,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
922118;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-10-17;essen (hauptkomponenten);Mensa ES Flandernstr.;29,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
924656;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-03-22;essen (hauptkomponenten);campus.guest;61,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch, gemuese, knollen;rotes_fleisch;omnivor
930185;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-09-25;essen (hauptkomponenten);Mensa 1;66,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
931629;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-10-17;essen (hauptkomponenten);Mensa ABK;48,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
931796;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-02-02;essen (hauptkomponenten);Mensa ES Flandernstr.;56,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
932156;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-05-09;essen (hauptkomponenten);Mensa ABK;53,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
932266;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-07-11;essen (hauptkomponenten);Mensa ABK;33,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
932267;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-07-11;essen (hauptkomponenten);Mensa ES Kanalstr.;40,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
932401;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-10-17;essen (hauptkomponenten);Mensa ABK;39,00;rinderrahmgulasch mit hokkaidokuerbis;rinderrahmgulasch mit hokkaidokuerbis (la glw) spaetzle (2 ei glw);rotes_fleisch, milchprodukte, gemuese, getreide;rotes_fleisch;omnivor
937410;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-02-02;essen (hauptkomponenten);Mensa ABK;130,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
937411;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-02-02;essen (hauptkomponenten);Mensa HMDK;79,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
938125;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-05-09;essen (hauptkomponenten);Mensa HMDK;76,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
938318;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-12-19;essen (hauptkomponenten);Mensa HMDK;96,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
938556;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-10-17;essen (hauptkomponenten);Mensa HMDK;75,00;rinderrahmgulasch mit hokkaidokuerbis;rinderrahmgulasch mit hokkaidokuerbis (la glw) spaetzle (2 ei glw);rotes_fleisch, milchprodukte, gemuese, getreide;rotes_fleisch;omnivor
938944;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2019-04-04;essen (hauptkomponenten);campus.guest;80,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch, gemuese, knollen;rotes_fleisch;omnivor
939204;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2021-10-04;vorspeise;Mensa Vaihingen;105,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
941316;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2025-06-27;vorspeise;Mensa Vaihingen;83,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
941431;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2025-08-21;vorspeise;Mensa Vaihingen;98,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
941710;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2025-07-21;vorspeise;Mensa Vaihingen;81,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
941735;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2025-06-11;vorspeise;Mensa Vaihingen;80,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
942085;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-08-17;essen (hauptkomponenten);Mensa Ludwigsburg;82,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
942160;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-05-09;essen (hauptkomponenten);Mensa ES Kanalstr.;103,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
944097;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2015-08-11;essen (hauptkomponenten);Mensa Ludwigsburg;87,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
944719;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2019-10-24;essen (hauptkomponenten);campus.guest;90,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch, gemuese, knollen;rotes_fleisch;omnivor
944723;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2019-10-24;essen (hauptkomponenten);Mensa HMDK;80,00;rinderrahmgulasch mit hokkaidokuerbis;rinderrahmgulasch mit hokkaidokuerbis (la glw) spaetzle (2 ei glw);rotes_fleisch, milchprodukte, gemuese, getreide;rotes_fleisch;omnivor
945389;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2015-07-01;wok;Mensa Ludwigsburg;92,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
945789;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-10-29;essen (hauptkomponenten);Mensa 1;94,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
949510;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-10-17;essen (hauptkomponenten);Mensa ES Flandernstr.;85,00;rinderrahmgulasch mit hokkaidokuerbis;rinderrahmgulasch mit hokkaidokuerbis (la glw) spaetzle (2 ei glw);rotes_fleisch, milchprodukte, gemuese, getreide;rotes_fleisch;omnivor
949512;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-11-12;essen (hauptkomponenten);Mensa Vaihingen;256,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
949513;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-11-13;essen (hauptkomponenten);Mensa Vaihingen;241,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
949946;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-07-05;essen (hauptkomponenten);campus.guest;69,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch, gemuese, knollen;rotes_fleisch;omnivor
954741;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2018-10-17;essen (hauptkomponenten);Mensa ES Kanalstr.;112,00;rinderrahmgulasch mit hokkaidokuerbis;rinderrahmgulasch mit hokkaidokuerbis (la glw) spaetzle (2 ei glw);rotes_fleisch, milchprodukte, gemuese, getreide;rotes_fleisch;omnivor
954996;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2015-12-10;wok;Mensa Ludwigsburg;105,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
955472;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2015-04-23;wok;Mensa Ludwigsburg;108,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
956112;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-10-18;essen (hauptkomponenten);Mensa 1;110,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
958017;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-10-17;essen (hauptkomponenten);Mensa HMDK;118,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
958092;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2014-08-19;essen (hauptkomponenten);Mensa Ludwigsburg;108,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
958668;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-12-19;essen (hauptkomponenten);Mensa ES Kanalstr.;109,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
959357;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2019-10-24;essen (hauptkomponenten);Mensa ES Kanalstr.;107,00;rinderrahmgulasch mit hokkaidokuerbis;rinderrahmgulasch mit hokkaidokuerbis (la glw) spaetzle (2 ei glw);rotes_fleisch, milchprodukte, gemuese, getreide;rotes_fleisch;omnivor
961001;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-02-02;essen (hauptkomponenten);Mensa ES Kanalstr.;129,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
961627;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2015-06-03;wok;Mensa Ludwigsburg;128,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
961731;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-01-19;wok;Mensa Ludwigsburg;129,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
961922;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-05-23;essen (hauptkomponenten);Mensa ES Flandernstr.;85,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
961923;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-05-23;essen (hauptkomponenten);Mensa HMDK;101,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
962579;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2015-07-07;wok;Mensa Ludwigsburg;131,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
964916;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-07-12;essen (hauptkomponenten);Mensa 1;145,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
965178;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2025-10-08;vorspeise;Mensa Vaihingen;147,00;karottencremesuppe;karottencremesuppe;gemuese;gemuese;vegan
966216;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2015-06-18;wok;Mensa Ludwigsburg;150,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
966724;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-07-11;essen (hauptkomponenten);Mensa 1;51,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
969730;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-04-27;wok;Mensa Ludwigsburg;154,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
971490;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-11-09;wok;Mensa Ludwigsburg;165,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
972053;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-08-24;essen (hauptkomponenten);Mensa 1;86,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
972054;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-12-19;essen (hauptkomponenten);Mensa Ludwigsburg;112,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
972672;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2015-11-24;wok;Mensa Ludwigsburg;176,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
973121;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-10-17;essen (hauptkomponenten);Mensa ES Kanalstr.;163,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
973767;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2019-10-24;essen (hauptkomponenten);Mensa Ludwigsburg;123,00;rinderrahmgulasch mit hokkaidokuerbis;rinderrahmgulasch mit hokkaidokuerbis (la glw) spaetzle (2 ei glw);rotes_fleisch, milchprodukte, gemuese, getreide;rotes_fleisch;omnivor
974951;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-02-01;wok;Mensa Ludwigsburg;189,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
975680;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2014-12-04;wok;Mensa Ludwigsburg;199,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
975862;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-05-02;essen (hauptkomponenten);Mensa Vaihingen;183,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
976417;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2015-07-17;essen (hauptkomponenten);Mensa Vaihingen;166,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
976453;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-02-18;essen (hauptkomponenten);Mensa Vaihingen;354,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
977351;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2017-05-09;essen (hauptkomponenten);Mensa Ludwigsburg;211,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
977516;Stuttgart;Stuttgart (mehrere Standorte);Stuttgart/Produktionsplan_SW-Stuttgart.csv;2016-07-11;essen (hauptkomponenten);Mensa Ludwigsburg;138,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
