id;student_service;cafeteria;source_file;date;prod_type;production_location;actual_output;product_name;menu_text;group_level_2;anteil;code_main_protein;proteincode
14056;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2019-10-18;essen ii/iii/iv(topsell);Lager Küche Ring;237,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
14056;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2019-10-18;essen ii/iii/iv(topsell);Lager Küche Ring;237,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
14272;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-02-07;essen iv/tagesangebot(ct);Lager Küche Ring;181,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
14272;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-02-07;essen iv/tagesangebot(ct);Lager Küche Ring;181,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
14272;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-02-07;essen iv/tagesangebot(ct);Lager Küche Ring;181,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
14345;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-03-13;essen ii/iii/iv(topsell);Lager Küche Ring;87,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
14345;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-03-13;essen ii/iii/iv(topsell);Lager Küche Ring;87,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
14345;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-03-13;essen ii/iii/iv(topsell);Lager Küche Ring;87,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
14355;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-03-19;essen iv/tagesangebot(ct);Lager Küche Ring;0,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);gefluegel;dominant;gefluegel;high
14355;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-03-19;essen iv/tagesangebot(ct);Lager Küche Ring;0,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);samen;mittel;gefluegel;low
14355;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-03-19;essen iv/tagesangebot(ct);Lager Küche Ring;0,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);knollen;mittel;gefluegel;unbekannt
14355;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-03-19;essen iv/tagesangebot(ct);Lager Küche Ring;0,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);gemuese;gering;gefluegel;very_low
14497;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-08-20;essen iv/tagesangebot(ct);Lager Küche Ring;53,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);gefluegel;dominant;gefluegel;high
14497;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-08-20;essen iv/tagesangebot(ct);Lager Küche Ring;53,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);samen;mittel;gefluegel;low
14497;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-08-20;essen iv/tagesangebot(ct);Lager Küche Ring;53,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);knollen;mittel;gefluegel;unbekannt
14497;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-08-20;essen iv/tagesangebot(ct);Lager Küche Ring;53,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);gemuese;gering;gefluegel;very_low
14523;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-09-11;essen ii/iii/iv(topsell);Lager Küche Ring;80,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
14523;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-09-11;essen ii/iii/iv(topsell);Lager Küche Ring;80,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
14523;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-09-11;essen ii/iii/iv(topsell);Lager Küche Ring;80,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
14552;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-10-01;z-campusteller;Lager Küche Ring;78,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);gefluegel;dominant;gefluegel;high
14552;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-10-01;z-campusteller;Lager Küche Ring;78,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);samen;mittel;gefluegel;low
14552;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-10-01;z-campusteller;Lager Küche Ring;78,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);knollen;mittel;gefluegel;unbekannt
14552;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-10-01;z-campusteller;Lager Küche Ring;78,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);gemuese;gering;gefluegel;very_low
14615;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-10-30;z-schneller teller;Lager Küche Ring;126,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
14615;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-10-30;z-schneller teller;Lager Küche Ring;126,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
14615;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2020-10-30;z-schneller teller;Lager Küche Ring;126,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
14788;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-02-26;z-campusteller;Lager Küche Ring;59,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
14788;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-02-26;z-campusteller;Lager Küche Ring;59,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
14788;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-02-26;z-campusteller;Lager Küche Ring;59,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
14793;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-03-03;z-campusteller;Lager Küche Ring;59,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);gefluegel;dominant;gefluegel;high
14793;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-03-03;z-campusteller;Lager Küche Ring;59,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);samen;mittel;gefluegel;low
14793;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-03-03;z-campusteller;Lager Küche Ring;59,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);knollen;mittel;gefluegel;unbekannt
14793;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-03-03;z-campusteller;Lager Küche Ring;59,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);gemuese;gering;gefluegel;very_low
14903;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-05-07;z-campusteller;Lager Küche Ring;53,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
14903;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-05-07;z-campusteller;Lager Küche Ring;53,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
14903;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-05-07;z-campusteller;Lager Küche Ring;53,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
14907;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-05-11;z-campusteller;Lager Küche Ring;75,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);gefluegel;dominant;gefluegel;high
14907;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-05-11;z-campusteller;Lager Küche Ring;75,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);samen;mittel;gefluegel;low
14907;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-05-11;z-campusteller;Lager Küche Ring;75,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);knollen;mittel;gefluegel;unbekannt
14907;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-05-11;z-campusteller;Lager Küche Ring;75,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);gemuese;gering;gefluegel;very_low
15009;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-07-14;z-campusteller;Lager Küche Ring;103,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
15009;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-07-14;z-campusteller;Lager Küche Ring;103,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
15009;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-07-14;z-campusteller;Lager Küche Ring;103,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
15021;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-07-21;z-campusteller;Lager Küche Ring;108,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);gefluegel;dominant;gefluegel;high
15021;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-07-21;z-campusteller;Lager Küche Ring;108,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);samen;mittel;gefluegel;low
15021;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-07-21;z-campusteller;Lager Küche Ring;108,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);knollen;mittel;gefluegel;unbekannt
15021;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-07-21;z-campusteller;Lager Küche Ring;108,00;haehnchenbruststeak in sesamkruste mi;haehnchenbrust in sesamkruste mit basilikumsosse dazu pfannengemuese und gnocchi (3 15 19 21 23 49 54 81);gemuese;gering;gefluegel;very_low
15150;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-09-24;z-campusteller;Lager Küche Ring;57,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
15150;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-09-24;z-campusteller;Lager Küche Ring;57,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
15150;Chemnitz-Zwickau;Zwickau Küche Ring;Chemnitz-Zwickau/LINSE_Zwickau-Küche-Ring.xlsx;2021-09-24;z-campusteller;Lager Küche Ring;57,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
17369;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2015-06-19;essen ii/iii/iv(topsell);NA;109,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
17369;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2015-06-19;essen ii/iii/iv(topsell);NA;109,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
17369;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2015-06-19;essen ii/iii/iv(topsell);NA;109,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
17504;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2015-10-23;essen ii/iii/iv(topsell);NA;135,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
17504;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2015-10-23;essen ii/iii/iv(topsell);NA;135,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
17504;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2015-10-23;essen ii/iii/iv(topsell);NA;135,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
17596;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2015-12-11;essen ii/iii/iv(topsell);NA;118,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
17596;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2015-12-11;essen ii/iii/iv(topsell);NA;118,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
17596;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2015-12-11;essen ii/iii/iv(topsell);NA;118,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
17685;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-02-12;essen ii/iii/iv(topsell);NA;35,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
17685;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-02-12;essen ii/iii/iv(topsell);NA;35,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
17685;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-02-12;essen ii/iii/iv(topsell);NA;35,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
17830;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-05-20;essen ii/iii/iv(topsell);NA;101,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
17830;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-05-20;essen ii/iii/iv(topsell);NA;101,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
17830;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-05-20;essen ii/iii/iv(topsell);NA;101,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
17917;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-07-08;essen ii/iii/iv(topsell);NA;84,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
17917;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-07-08;essen ii/iii/iv(topsell);NA;84,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
17917;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-07-08;essen ii/iii/iv(topsell);NA;84,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
17989;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-10-14;essen ii/iii/iv(topsell);NA;144,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
17989;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-10-14;essen ii/iii/iv(topsell);NA;144,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
17989;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-10-14;essen ii/iii/iv(topsell);NA;144,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;knollen;mittel;rotes_fleisch;unbekannt
18070;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-12-02;essen ii/iii/iv(topsell);NA;105,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch;dominant;rotes_fleisch;high
18070;Chemnitz-Zwickau;Zwickau Mensa Scheffelberg;Chemnitz-Zwickau/LINSE_Zwickau-Mensa-Scheffelberg.xlsx;2016-12-02;essen ii/iii/iv(topsell);NA;105,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;gemuese;dominant;rotes_fleisch;very_low
